item_shop_coef,x_id
0.0009013068949977468,41-13719
0.00016867673104495234,42-13719
0.0009170105456212746,44-13719
0.0005102040816326531,45-13719
0.0002463661000246366,46-13719
0.000292654375182909,48-13719
0.00047961630695443646,49-13719
0.0007301935012778386,52-13719
0.0005810575246949448,53-13719
0.0005341880341880342,56-13719
0.00043814809405579085,57-13719
0.000463284688441047,58-13719
0.0004158004158004158,4-13720
0.0004988775255674732,19-13720
0.00039502271380604387,21-13720
0.000860832137733142,22-13720
0.000546000546000546,24-13720
0.0002003606491685033,25-13720
0.0002602811035918792,26-13720
0.0002242403856934634,28-13720
0.0009637973616047226,31-13720
0.00022527596305474206,35-13720
0.00024449877750611245,38-13720
0.00037243947858472997,39-13720
0.0004506534474988734,41-13720
0.00016867673104495234,42-13720
0.0005102040816326531,45-13720
0.0002463661000246366,46-13720
0.00017914725904693657,47-13720
0.00047961630695443646,49-13720
0.0003650967506389193,52-13720
0.0005341880341880342,56-13720
0.0007302468234263181,57-13720
0.000926569376882094,58-13720
0.0012620950778291964,2-13721
0.0008316008316008316,4-13721
0.0006256517205422315,6-13721
0.0010584810796507012,7-13721
0.0002600442075152776,12-13721
0.0010228435049437436,14-13721
0.0005489980785067252,18-13721
0.0007483162883512097,19-13721
0.00033393441528083883,25-13721
0.0004484807713869268,28-13721
6.023733510029516e-05,31-13721
0.0016406890894175555,34-13721
0.0004505519261094841,35-13721
0.00024449877750611245,38-13721
0.0004506534474988734,41-13721
0.00016867673104495234,42-13721
0.0004585052728106373,44-13721
0.0005102040816326531,45-13721
0.0005374417771408098,47-13721
0.0009592326139088729,49-13721
0.0007301935012778386,52-13721
0.0002905287623474724,53-13721
0.0005341880341880342,56-13721
0.000926569376882094,58-13721
0.0008413967185527977,2-13722
0.0004158004158004158,4-13722
0.00030385900941962927,5-13722
0.0005292405398253506,7-13722
0.00033112582781456954,16-13722
0.0007483162883512097,19-13722
0.0005925340707090658,21-13722
0.0005738880918220947,22-13722
0.000819000819000819,24-13722
0.0007346557136178454,25-13722
0.0002602811035918792,26-13722
0.0003363605785401951,28-13722
0.0010240346967050177,31-13722
0.0003361344537815126,37-13722
0.0004889975550122249,38-13722
0.00037243947858472997,39-13722
0.0009013068949977468,41-13722
0.0002530150965674285,42-13722
0.0009170105456212746,44-13722
0.0005374417771408098,47-13722
0.000585308750365818,48-13722
0.0009592326139088729,49-13722
0.0003557452863749555,50-13722
0.001095290251916758,52-13722
0.0002905287623474724,53-13722
0.0005341880341880342,56-13722
0.0002920987293705272,57-13722
0.000463284688441047,58-13722
0.0007168458781362007,59-13722
0.00020855057351407716,6-13723
0.0007938608097380259,7-13723
0.0001300221037576388,12-13723
0.0007483162883512097,19-13723
0.00019751135690302193,21-13723
0.00028694404591104734,22-13723
0.000546000546000546,24-13723
0.0004007212983370066,25-13723
0.0002602811035918792,26-13723
0.0001121201928467317,28-13723
0.001144509366905608,31-13723
0.00024449877750611245,38-13723
0.0004506534474988734,41-13723
0.0002530150965674285,42-13723
0.0004585052728106373,44-13723
0.0002463661000246366,46-13723
0.00035829451809387314,47-13723
0.000585308750365818,48-13723
0.0002905287623474724,53-13723
0.0002670940170940171,56-13723
0.0001460493646852636,57-13723
0.000463284688441047,58-13723
0.00048661800486618007,55-13732
0.0008413967185527977,2-13741
0.0010626992561105207,3-13741
0.0008316008316008316,4-13741
0.00030385900941962927,5-13741
0.0007938608097380259,7-13741
0.0005200884150305552,12-13741
0.00034094783498124785,14-13741
0.0010925976509150504,15-13741
0.001372495196266813,18-13741
0.00019751135690302193,21-13741
0.0005738880918220947,22-13741
0.000546000546000546,24-13741
0.0005342950644493422,25-13741
0.0007808433107756377,26-13741
0.00024094934040118065,31-13741
0.0004505519261094841,35-13741
0.0006722689075630252,37-13741
0.0007334963325183374,38-13741
0.00037243947858472997,39-13741
0.000506030193134857,42-13741
0.0004585052728106373,44-13741
0.0010204081632653062,45-13741
0.0007390983000739098,46-13741
0.0005374417771408098,47-13741
0.000585308750365818,48-13741
0.00047961630695443646,49-13741
0.0010672358591248667,50-13741
0.0005810575246949448,53-13741
0.00043814809405579085,57-13741
0.0002316423442205235,58-13741
0.002150537634408602,59-13741
0.0006077180188392585,5-13742
0.0002600442075152776,12-13742
0.0002494387627837366,19-13742
0.00039502271380604387,21-13742
0.0002003606491685033,25-13742
0.000361424010601771,31-13742
0.0002530150965674285,42-13742
0.0002316423442205235,58-13742
0.0001300221037576388,12-13743
0.0002003606491685033,25-13743
0.0002242403856934634,28-13743
0.0001807120053008855,31-13743
0.00022527596305474206,35-13743
0.0009277220207472379,42-13743
0.000585308750365818,48-13743
0.0002905287623474724,53-13743
0.010791834611884021,12-13753
0.008321414640488883,12-13754
0.0004158004158004158,4-13790
6.678688305616777e-05,25-13790
6.023733510029516e-05,31-13790
0.00020855057351407716,6-13802
0.0001300221037576388,12-13802
0.00034094783498124785,14-13802
0.0002494387627837366,19-13802
0.00039502271380604387,21-13802
0.001092001092001092,24-13802
0.0004007212983370066,25-13802
0.0005205622071837585,26-13802
0.0002242403856934634,28-13802
0.0001807120053008855,31-13802
0.0006758278891642261,35-13802
0.0002530150965674285,42-13802
0.0004585052728106373,44-13802
0.0004927322000492732,46-13802
0.00017914725904693657,47-13802
0.000292654375182909,48-13802
0.00047961630695443646,49-13802
0.0002905287623474724,53-13802
0.0005341880341880342,56-13802
0.0005841974587410544,57-13802
0.000463284688441047,58-13802
0.00035842293906810036,59-13802
0.00020855057351407716,6-13812
0.00042069835927639884,2-13818
0.0007541478129713424,10-13818
0.00034094783498124785,14-13818
0.00019751135690302193,21-13818
0.00028694404591104734,22-13818
0.00033393441528083883,25-13818
0.0004484807713869268,28-13818
0.0001807120053008855,31-13818
0.00037243947858472997,39-13818
0.0004506534474988734,41-13818
0.00016867673104495234,42-13818
0.0004927322000492732,46-13818
0.000292654375182909,48-13818
0.000711490572749911,50-13818
0.0002905287623474724,53-13818
0.0002670940170940171,56-13818
0.0002920987293705272,57-13818
0.0002316423442205235,58-13818
0.00035842293906810036,59-13818
0.00042069835927639884,2-13822
0.0010626992561105207,3-13822
0.0009115770282588879,5-13822
0.0006256517205422315,6-13822
0.0002600442075152776,12-13822
0.002386634844868735,14-13822
0.0005462988254575252,15-13822
0.0006622516556291391,16-13822
0.0008234971177600879,18-13822
0.001247193813918683,19-13822
0.00039502271380604387,21-13822
0.0014347202295552368,22-13822
0.000546000546000546,24-13822
0.0006678688305616777,25-13822
0.0013014055179593961,26-13822
0.0024666442426280973,28-13822
0.0006626106861032468,31-13822
0.0016406890894175555,34-13822
0.00024449877750611245,38-13822
0.0007448789571694599,39-13822
0.0009013068949977468,41-13822
0.0009277220207472379,42-13822
0.0004585052728106373,44-13822
0.0002463661000246366,46-13822
0.0005374417771408098,47-13822
0.000585308750365818,48-13822
0.0009592326139088729,49-13822
0.000711490572749911,50-13822
0.0003650967506389193,52-13822
0.0005810575246949448,53-13822
0.0005341880341880342,56-13822
0.0021907404702789543,57-13822
0.001389854065323141,58-13822
0.00035842293906810036,59-13822
0.0005313496280552603,3-13824
0.0015192950470981465,5-13824
0.00020855057351407716,6-13824
0.0002646202699126753,7-13824
0.0015082956259426848,10-13824
0.0001300221037576388,12-13824
0.0006818956699624957,14-13824
0.0005462988254575252,15-13824
0.00033112582781456954,16-13824
0.0005489980785067252,18-13824
0.0002494387627837366,19-13824
0.0005738880918220947,22-13824
0.000273000273000273,24-13824
0.0002671475322246711,25-13824
0.0002602811035918792,26-13824
0.0013454423141607804,28-13824
0.0006626106861032468,31-13824
0.0030864197530864196,36-13824
0.00024449877750611245,38-13824
0.00037243947858472997,39-13824
0.0009013068949977468,41-13824
0.0003373534620899047,42-13824
0.001375515818431912,44-13824
0.0005102040816326531,45-13824
0.0004927322000492732,46-13824
0.00035829451809387314,47-13824
0.000877963125548727,48-13824
0.00047961630695443646,49-13824
0.000711490572749911,50-13824
0.0002905287623474724,53-13824
0.0005341880341880342,56-13824
0.0024828391996494815,57-13824
0.0030113504748668055,58-13824
0.00035842293906810036,59-13824
0.0002646202699126753,7-13826
0.0001300221037576388,12-13826
0.0008194482381862879,15-13826
0.0005489980785067252,18-13826
0.0002494387627837366,19-13826
0.00019751135690302193,21-13826
0.0005738880918220947,22-13826
0.0002003606491685033,25-13826
0.0003363605785401951,28-13826
0.0001807120053008855,31-13826
0.0008203445447087777,34-13826
0.00022527596305474206,35-13826
0.0003361344537815126,37-13826
0.00024449877750611245,38-13826
0.0007448789571694599,39-13826
0.000506030193134857,42-13826
0.0005102040816326531,45-13826
0.0002463661000246366,46-13826
0.00035829451809387314,47-13826
0.000292654375182909,48-13826
0.00047961630695443646,49-13826
0.0003557452863749555,50-13826
0.0002905287623474724,53-13826
0.0008012820512820513,56-13826
0.0002920987293705272,57-13826
0.000463284688441047,58-13826
0.0004171011470281543,6-13827
0.0006818956699624957,14-13827
0.0002731494127287626,15-13827
0.00033112582781456954,16-13827
0.0002744990392533626,18-13827
0.00019751135690302193,21-13827
0.00028694404591104734,22-13827
0.00013357376611233555,25-13827
0.0005606009642336585,28-13827
0.0009637973616047226,31-13827
0.0004216918276123809,42-13827
0.0004585052728106373,44-13827
0.001530612244897959,45-13827
0.0007390983000739098,46-13827
0.000292654375182909,48-13827
0.0007301935012778386,52-13827
0.0013354700854700855,56-13827
0.0013144442821673725,57-13827
0.0025480657864257587,58-13827
0.0006077180188392585,5-13834
0.0002731494127287626,15-13834
0.000273000273000273,24-13834
0.00013357376611233555,25-13834
0.0002602811035918792,26-13834
0.0002242403856934634,28-13834
0.0005421360159026565,31-13834
0.0005102040816326531,45-13834
0.0002463661000246366,46-13834
0.0003650967506389193,52-13834
0.0005341880341880342,56-13834
0.0005841974587410544,57-13834
0.0006949270326615705,58-13834
6.678688305616777e-05,25-13855
0.00042069835927639884,2-13860
0.0004171011470281543,6-13860
0.0005200884150305552,12-13860
0.00034094783498124785,14-13860
0.0007483162883512097,19-13860
0.0005925340707090658,21-13860
0.0002671475322246711,25-13860
0.0002242403856934634,28-13860
6.023733510029516e-05,31-13860
0.00022527596305474206,35-13860
8.433836552247617e-05,42-13860
0.0004585052728106373,44-13860
0.0004927322000492732,46-13860
0.000292654375182909,48-13860
0.0003557452863749555,50-13860
0.0002905287623474724,53-13860
0.0002670940170940171,56-13860
0.0001460493646852636,57-13860
0.0002316423442205235,58-13860
0.00035842293906810036,59-13860
0.0005313496280552603,3-13867
0.0004171011470281543,6-13867
0.0010228435049437436,14-13867
0.0005462988254575252,15-13867
0.0002744990392533626,18-13867
0.0009977550511349464,19-13867
0.00019751135690302193,21-13867
0.00028694404591104734,22-13867
0.0004007212983370066,25-13867
0.0003011866755014758,31-13867
0.0006758278891642261,35-13867
0.0006722689075630252,37-13867
0.0007448789571694599,39-13867
0.0002463661000246366,46-13867
0.00017914725904693657,47-13867
0.0005810575246949448,53-13867
0.0002670940170940171,56-13867
0.0001460493646852636,57-13867
0.0005313496280552603,3-13869
0.0004171011470281543,6-13869
0.0010228435049437436,14-13869
0.0002731494127287626,15-13869
0.0004988775255674732,19-13869
0.00028694404591104734,22-13869
0.000546000546000546,24-13869
0.00013357376611233555,25-13869
0.0002242403856934634,28-13869
0.0001807120053008855,31-13869
0.00037243947858472997,39-13869
0.0004506534474988734,41-13869
8.433836552247617e-05,42-13869
0.0002463661000246366,46-13869
0.00035829451809387314,47-13869
0.0003557452863749555,50-13869
0.0002905287623474724,53-13869
0.0005341880341880342,56-13869
0.0001460493646852636,57-13869
0.001075268817204301,59-13869
0.0010626992561105207,3-13880
0.0016632016632016633,4-13880
0.0009115770282588879,5-13880
0.0004171011470281543,6-13880
0.0029108229690394285,7-13880
0.0022624434389140274,10-13880
0.0008234971177600879,18-13880
0.0007483162883512097,19-13880
0.0015800908552241755,21-13880
0.000860832137733142,22-13880
0.000819000819000819,24-13880
0.0009350163627863488,25-13880
0.001041124414367517,26-13880
0.002130283664087902,28-13880
0.0017468827179085598,31-13880
0.0015769317413831944,35-13880
0.0030864197530864196,36-13880
0.0004889975550122249,38-13880
0.0018026137899954935,41-13880
0.0009277220207472379,42-13880
0.0032095369096744614,44-13880
0.001530612244897959,45-13880
0.0004927322000492732,46-13880
0.0007165890361877463,47-13880
0.002048580626280363,48-13880
0.0028776978417266188,49-13880
0.0014603870025556773,52-13880
0.002905287623474724,53-13880
0.0013354700854700855,56-13880
0.0017525923762231634,57-13880
0.0006949270326615705,58-13880
0.001075268817204301,59-13880
0.0005313496280552603,3-13881
0.00030385900941962927,5-13881
0.0018769551616266945,6-13881
0.0007938608097380259,7-13881
0.0015082956259426848,10-13881
0.0002600442075152776,12-13881
0.0013657470636438131,15-13881
0.0010979961570134504,18-13881
0.0009977550511349464,19-13881
0.0011850681414181316,21-13881
0.00028694404591104734,22-13881
0.000273000273000273,24-13881
0.0006678688305616777,25-13881
0.0007808433107756377,26-13881
0.001457562507007512,28-13881
0.0009035600265044274,31-13881
0.0011263798152737104,35-13881
0.0030864197530864196,36-13881
0.0006722689075630252,37-13881
0.00037243947858472997,39-13881
0.0006747069241798094,42-13881
0.0009170105456212746,44-13881
0.0020408163265306124,45-13881
0.00035829451809387314,47-13881
0.000585308750365818,48-13881
0.00047961630695443646,49-13881
0.0003557452863749555,50-13881
0.0017431725740848344,53-13881
0.0002670940170940171,56-13881
0.0007302468234263181,57-13881
0.000463284688441047,58-13881
0.00035842293906810036,59-13881
0.0008316008316008316,4-13888
0.0004171011470281543,6-13888
0.00034094783498124785,14-13888
0.0002494387627837366,19-13888
0.00039502271380604387,21-13888
0.00013357376611233555,25-13888
0.0002602811035918792,26-13888
0.0003363605785401951,28-13888
0.00042166134570206614,31-13888
0.0004505519261094841,35-13888
0.0003361344537815126,37-13888
0.0004889975550122249,38-13888
0.0011173184357541898,39-13888
0.0002530150965674285,42-13888
0.0004585052728106373,44-13888
0.0010204081632653062,45-13888
0.0002463661000246366,46-13888
0.00047961630695443646,49-13888
0.000711490572749911,50-13888
0.0002905287623474724,53-13888
0.0005341880341880342,56-13888
0.0005313496280552603,3-13889
0.0008316008316008316,4-13889
0.0005489980785067252,18-13889
0.0002494387627837366,19-13889
0.0007900454276120877,21-13889
0.0004007212983370066,25-13889
0.0002242403856934634,28-13889
0.0006626106861032468,31-13889
0.0030864197530864196,36-13889
0.0010084033613445378,37-13889
0.0004889975550122249,38-13889
0.0007448789571694599,39-13889
0.0009013068949977468,41-13889
0.0002463661000246366,46-13889
0.0005374417771408098,47-13889
0.000585308750365818,48-13889
0.0019184652278177458,49-13889
0.0005810575246949448,53-13889
0.0005341880341880342,56-13889
0.0001460493646852636,57-13889
0.0002316423442205235,58-13889
0.0004171011470281543,6-13893
0.0002646202699126753,7-13893
0.0010925976509150504,15-13893
0.0002744990392533626,18-13893
0.0002494387627837366,19-13893
0.000273000273000273,24-13893
6.023733510029516e-05,31-13893
0.0003361344537815126,37-13893
0.00016867673104495234,42-13893
0.000711490572749911,50-13893
0.0005810575246949448,53-13893
0.0004158004158004158,4-13894
0.0006256517205422315,6-13894
0.0005489980785067252,18-13894
0.0002494387627837366,19-13894
0.00019751135690302193,21-13894
0.000273000273000273,24-13894
0.0002242403856934634,28-13894
6.023733510029516e-05,31-13894
0.00024449877750611245,38-13894
8.433836552247617e-05,42-13894
0.000292654375182909,48-13894
0.0003557452863749555,50-13894
0.0005810575246949448,53-13894
0.0002670940170940171,56-13894
0.0001460493646852636,57-13894
0.00035842293906810036,59-13894
6.023733510029516e-05,31-13896
0.00016867673104495234,42-13896
0.0002670940170940171,56-13896
0.0001460493646852636,57-13896
0.00020855057351407716,6-13900
0.0002744990392533626,18-13900
0.0001121201928467317,28-13900
0.0002731494127287626,15-13901
0.0002494387627837366,19-13901
0.0001121201928467317,28-13901
6.023733510029516e-05,31-13901
0.00022527596305474206,35-13901
0.00016867673104495234,42-13901
0.0004585052728106373,44-13901
0.0010204081632653062,45-13901
0.0002463661000246366,46-13901
0.0002905287623474724,53-13901
0.0001460493646852636,57-13901
0.0004158004158004158,4-13903
0.00030385900941962927,5-13903
0.0002494387627837366,19-13903
0.00019751135690302193,21-13903
0.0002003606491685033,25-13903
0.0002242403856934634,28-13903
0.00024094934040118065,31-13903
0.0004505519261094841,35-13903
0.0006722689075630252,37-13903
0.0004889975550122249,38-13903
0.00037243947858472997,39-13903
0.0004506534474988734,41-13903
0.0002905287623474724,53-13903
0.0002670940170940171,56-13903
0.0001460493646852636,57-13903
0.00020855057351407716,6-13904
0.0002744990392533626,18-13904
0.0001121201928467317,28-13904
0.0005313496280552603,3-13923
0.0004158004158004158,4-13923
0.0004171011470281543,6-13923
0.0005292405398253506,7-13923
0.0001300221037576388,12-13923
0.0006622516556291391,16-13923
0.0002744990392533626,18-13923
0.0002494387627837366,19-13923
0.00028694404591104734,22-13923
0.000819000819000819,24-13923
6.678688305616777e-05,25-13923
0.0007808433107756377,26-13923
0.0003363605785401951,28-13923
0.0004818986808023613,31-13923
0.0003361344537815126,37-13923
0.00024449877750611245,38-13923
8.433836552247617e-05,42-13923
0.0009170105456212746,44-13923
0.0005102040816326531,45-13923
0.00035829451809387314,47-13923
0.000292654375182909,48-13923
0.000711490572749911,50-13923
0.0007301935012778386,52-13923
0.0005810575246949448,53-13923
0.0005841974587410544,57-13923
0.0006949270326615705,58-13923
0.0005313496280552603,3-13934
0.0008316008316008316,4-13934
0.0004171011470281543,6-13934
0.00034094783498124785,14-13934
0.0002731494127287626,15-13934
0.0004988775255674732,19-13934
0.00039502271380604387,21-13934
0.0005738880918220947,22-13934
0.0002003606491685033,25-13934
0.0001121201928467317,28-13934
0.00012047467020059032,31-13934
0.0004505519261094841,35-13934
0.0003361344537815126,37-13934
0.0009013068949977468,41-13934
0.0003373534620899047,42-13934
0.0002463661000246366,46-13934
0.00035829451809387314,47-13934
0.000711490572749911,50-13934
0.0003650967506389193,52-13934
0.0001460493646852636,57-13934
0.00020855057351407716,6-13946
0.00034094783498124785,14-13946
0.0002602811035918792,26-13946
0.00012047467020059032,31-13946
0.00016867673104495234,42-13946
0.0002463661000246366,46-13946
0.000292654375182909,48-13946
0.0003650967506389193,52-13946
0.0002670940170940171,56-13946
0.0002920987293705272,57-13946
0.0002316423442205235,58-13946
0.00020855057351407716,6-13948
0.000273000273000273,24-13948
6.678688305616777e-05,25-13948
8.433836552247617e-05,42-13948
0.0004585052728106373,44-13948
0.00047961630695443646,49-13948
0.0008012820512820513,56-13948
0.00043814809405579085,57-13948
0.000463284688441047,58-13948
0.0008413967185527977,2-13958
0.0004158004158004158,4-13958
0.00030385900941962927,5-13958
0.0008342022940563086,6-13958
0.0002646202699126753,7-13958
0.0007541478129713424,10-13958
0.0007801326225458328,12-13958
0.0006818956699624957,14-13958
0.0008194482381862879,15-13958
0.0013245033112582781,16-13958
0.0016469942355201758,18-13958
0.0002494387627837366,19-13958
0.0011850681414181316,21-13958
0.0011477761836441894,22-13958
0.001365001365001365,24-13958
0.000868229479730181,25-13958
0.0002602811035918792,26-13958
0.0007848413499271219,28-13958
0.00042166134570206614,31-13958
0.0016406890894175555,34-13958
0.0009011038522189682,35-13958
0.0004889975550122249,38-13958
0.0004506534474988734,41-13958
0.0005903685586573333,42-13958
0.0007390983000739098,46-13958
0.000292654375182909,48-13958
0.0010672358591248667,50-13958
0.0007301935012778386,52-13958
0.0002905287623474724,53-13958
0.0002920987293705272,57-13958
0.0002316423442205235,58-13958
0.00035842293906810036,59-13958
0.0005313496280552603,3-13968
0.0008316008316008316,4-13968
0.0002744990392533626,18-13968
0.0002494387627837366,19-13968
0.00028694404591104734,22-13968
0.000273000273000273,24-13968
0.00013357376611233555,25-13968
0.0003011866755014758,31-13968
0.0004505519261094841,35-13968
0.0006722689075630252,37-13968
0.0004889975550122249,38-13968
0.0004506534474988734,41-13968
0.00016867673104495234,42-13968
0.00017914725904693657,47-13968
0.0009592326139088729,49-13968
0.0003557452863749555,50-13968
0.0002670940170940171,56-13968
6.678688305616777e-05,25-13974
0.00042069835927639884,2-13976
0.00030385900941962927,5-13976
0.00020855057351407716,6-13976
0.0002646202699126753,7-13976
0.00033112582781456954,16-13976
0.0002494387627837366,19-13976
0.0005925340707090658,21-13976
0.00028694404591104734,22-13976
0.000273000273000273,24-13976
0.00013357376611233555,25-13976
0.0002242403856934634,28-13976
0.0005421360159026565,31-13976
0.0006758278891642261,35-13976
0.0003361344537815126,37-13976
0.0004889975550122249,38-13976
0.00037243947858472997,39-13976
0.00016867673104495234,42-13976
0.0004585052728106373,44-13976
0.0005102040816326531,45-13976
0.00047961630695443646,49-13976
0.0003557452863749555,50-13976
0.0002905287623474724,53-13976
0.0002670940170940171,56-13976
0.00043814809405579085,57-13976
0.0002316423442205235,58-13976
0.0006077180188392585,5-14019
0.00020855057351407716,6-14019
0.0007541478129713424,10-14019
0.0006818956699624957,14-14019
0.0002731494127287626,15-14019
0.0002744990392533626,18-14019
0.0002494387627837366,19-14019
0.0005925340707090658,21-14019
0.0005738880918220947,22-14019
0.000273000273000273,24-14019
0.00033393441528083883,25-14019
0.0005205622071837585,26-14019
0.0004484807713869268,28-14019
0.002228781398710921,31-14019
0.0006758278891642261,35-14019
0.0002530150965674285,42-14019
0.0004585052728106373,44-14019
0.0004927322000492732,46-14019
0.000711490572749911,50-14019
0.0005810575246949448,53-14019
0.0005341880341880342,56-14019
0.0001460493646852636,57-14019
0.0008413967185527977,2-14020
0.0006077180188392585,5-14020
0.00020855057351407716,6-14020
0.0002646202699126753,7-14020
0.0015082956259426848,10-14020
0.0002600442075152776,12-14020
0.00034094783498124785,14-14020
0.0002731494127287626,15-14020
0.00033112582781456954,16-14020
0.0008234971177600879,18-14020
0.0007483162883512097,19-14020
0.0007900454276120877,21-14020
0.00028694404591104734,22-14020
0.000273000273000273,24-14020
0.0005342950644493422,25-14020
0.001041124414367517,26-14020
0.0004484807713869268,28-14020
0.0006626106861032468,31-14020
0.0008203445447087777,34-14020
0.0006758278891642261,35-14020
0.00024449877750611245,38-14020
0.00037243947858472997,39-14020
0.0009013068949977468,41-14020
0.0004216918276123809,42-14020
0.0004927322000492732,46-14020
0.000585308750365818,48-14020
0.0014388489208633094,49-14020
0.0002905287623474724,53-14020
0.001075268817204301,59-14020
0.0004158004158004158,4-14033
0.00019751135690302193,21-14033
0.00013357376611233555,25-14033
0.00012047467020059032,31-14033
0.00030385900941962927,5-14057
0.0004171011470281543,6-14057
0.0008234971177600879,18-14057
0.0007483162883512097,19-14057
0.00028694404591104734,22-14057
0.0004675081813931744,25-14057
0.0002602811035918792,26-14057
0.0008969615427738536,28-14057
0.0001807120053008855,31-14057
0.0003361344537815126,37-14057
0.0002530150965674285,42-14057
0.0007301935012778386,52-14057
0.0010683760683760685,56-14057
0.0005841974587410544,57-14057
0.0002316423442205235,58-14057
0.00035842293906810036,59-14057
0.00030385900941962927,5-14064
0.0005292405398253506,7-14064
0.0005462988254575252,15-14064
0.00033112582781456954,16-14064
0.0002744990392533626,18-14064
0.0004988775255674732,19-14064
0.00019751135690302193,21-14064
6.678688305616777e-05,25-14064
0.0007808433107756377,26-14064
0.0002242403856934634,28-14064
0.000361424010601771,31-14064
0.00022527596305474206,35-14064
0.0004506534474988734,41-14064
0.0003373534620899047,42-14064
0.0002463661000246366,46-14064
0.00017914725904693657,47-14064
0.000292654375182909,48-14064
0.00047961630695443646,49-14064
0.0005341880341880342,56-14064
0.0001460493646852636,57-14064
0.0005313496280552603,3-14075
0.00034094783498124785,14-14075
0.00033112582781456954,16-14075
0.000819000819000819,24-14075
0.00033393441528083883,25-14075
0.0002242403856934634,28-14075
0.00012047467020059032,31-14075
0.0004505519261094841,35-14075
0.0004889975550122249,38-14075
0.00037243947858472997,39-14075
0.000506030193134857,42-14075
0.0003557452863749555,50-14075
0.0003650967506389193,52-14075
0.00043814809405579085,57-14075
0.000463284688441047,58-14075
6.023733510029516e-05,31-14088
0.0002600442075152776,12-14101
0.0006818956699624957,14-14101
0.0002494387627837366,19-14101
0.00019751135690302193,21-14101
0.0005738880918220947,22-14101
0.00033393441528083883,25-14101
0.0002602811035918792,26-14101
0.0002242403856934634,28-14101
0.00012047467020059032,31-14101
0.00024449877750611245,38-14101
0.0004585052728106373,44-14101
0.0005102040816326531,45-14101
0.0002463661000246366,46-14101
0.0003650967506389193,52-14101
0.0002670940170940171,56-14101
0.0001460493646852636,57-14101
0.0002316423442205235,58-14101
0.00020855057351407716,6-14102
0.0001300221037576388,12-14102
0.00033112582781456954,16-14102
0.0002494387627837366,19-14102
0.00028694404591104734,22-14102
0.00013357376611233555,25-14102
0.0002602811035918792,26-14102
0.0001121201928467317,28-14102
6.023733510029516e-05,31-14102
0.00022527596305474206,35-14102
0.00024449877750611245,38-14102
0.0004506534474988734,41-14102
8.433836552247617e-05,42-14102
0.0005102040816326531,45-14102
0.000292654375182909,48-14102
0.0003557452863749555,50-14102
0.0002905287623474724,53-14102
0.0001460493646852636,57-14102
0.000463284688441047,58-14102
0.00035842293906810036,59-14102
0.0004158004158004158,4-14103
0.00020855057351407716,6-14103
0.0001300221037576388,12-14103
0.00034094783498124785,14-14103
0.00033112582781456954,16-14103
0.00019751135690302193,21-14103
0.00028694404591104734,22-14103
6.678688305616777e-05,25-14103
0.0003363605785401951,28-14103
0.0003011866755014758,31-14103
0.00022527596305474206,35-14103
0.0030864197530864196,36-14103
0.00024449877750611245,38-14103
0.0004585052728106373,44-14103
0.0005841974587410544,57-14103
0.000463284688441047,58-14103
0.0001300221037576388,12-14108
0.00028694404591104734,22-14108
6.678688305616777e-05,25-14108
8.433836552247617e-05,42-14108
0.00030385900941962927,5-14124
0.0002646202699126753,7-14124
0.00034094783498124785,14-14124
0.0002731494127287626,15-14124
0.00019751135690302193,21-14124
0.000273000273000273,24-14124
0.0002602811035918792,26-14124
6.023733510029516e-05,31-14124
0.0008203445447087777,34-14124
0.0007334963325183374,38-14124
8.433836552247617e-05,42-14124
0.0005102040816326531,45-14124
0.00017914725904693657,47-14124
0.0002670940170940171,56-14124
0.0002920987293705272,57-14124
0.0002316423442205235,58-14124
0.00020855057351407716,6-14125
0.0002646202699126753,7-14125
0.0002744990392533626,18-14125
0.0002494387627837366,19-14125
0.0002003606491685033,25-14125
0.0001121201928467317,28-14125
0.00024094934040118065,31-14125
0.0004585052728106373,44-14125
0.00017914725904693657,47-14125
0.000292654375182909,48-14125
0.0003557452863749555,50-14125
0.0003650967506389193,52-14125
0.0007168458781362007,59-14125
0.00042069835927639884,2-14126
0.0006077180188392585,5-14126
0.0008342022940563086,6-14126
0.0001300221037576388,12-14126
0.00034094783498124785,14-14126
0.0005462988254575252,15-14126
0.00033112582781456954,16-14126
0.0002744990392533626,18-14126
0.0007483162883512097,19-14126
0.0002671475322246711,25-14126
0.0002602811035918792,26-14126
0.0002242403856934634,28-14126
0.00012047467020059032,31-14126
0.0003361344537815126,37-14126
0.00016867673104495234,42-14126
0.0004585052728106373,44-14126
0.001530612244897959,45-14126
0.0002463661000246366,46-14126
0.000292654375182909,48-14126
0.00047961630695443646,49-14126
0.0003650967506389193,52-14126
0.0002670940170940171,56-14126
0.0005841974587410544,57-14126
0.0002316423442205235,58-14126
0.00035842293906810036,59-14126
0.0001300221037576388,12-14127
0.00028694404591104734,22-14127
0.000273000273000273,24-14127
6.678688305616777e-05,25-14127
0.0001121201928467317,28-14127
0.0001807120053008855,31-14127
0.0003361344537815126,37-14127
0.00016867673104495234,42-14127
0.0005102040816326531,45-14127
0.0003650967506389193,52-14127
0.0002316423442205235,58-14127
6.678688305616777e-05,25-14128
6.023733510029516e-05,31-14128
0.0006818956699624957,14-14130
0.0001121201928467317,28-14130
6.023733510029516e-05,31-14130
8.433836552247617e-05,42-14130
0.0002905287623474724,53-14130
6.678688305616777e-05,25-14136
